msg_id,user_id,content,timestamp,label,hate_speech,gambling,severity
229,4,Bigwin!! 340 kr på 2 kr spin på Gonzo!! 🙌🙌,2026-04-13 19:36:00,normal,False,False,none
230,40,"HAHA ja selvfølgelig taber jeg igen, det er jo SÅ fedt 🙄",2026-04-13 19:38:00,edge_case,,,ambiguous
231,74,"ja tak for den der bonus, virkelig fedt at den udløb inden jeg nåede at bruge den 😂",2026-04-13 19:40:00,edge_case,,,ambiguous
232,49,Hejhej! Nogen der spiller på fodbold VM kampene i dag?,2026-04-13 19:42:00,both,True,True,medium
233,51,"det er bare bøjet, har spillet i en time og ingenting",2026-04-13 19:44:00,hate_speech,True,False,low
234,26,Kan man ikke få free spins på Gonzo's Quest? Plejer de ikke at give det som velkomstbonus?,2026-04-13 19:46:00,both,True,True,medium
235,10,"husk at sætte jeres daglige grænse folk, det er vigtigt",2026-04-13 19:48:00,normal,False,False,none
236,76,okay sidste indsats. det er den SIDSTE gang. 500 kr mere så stopper jeg,2026-04-13 19:50:00,gambling,False,True,high
237,32,live roulette dealer er virkelig sød i aften hehe,2026-04-13 19:52:00,normal,False,False,none
238,14,nååå hvor er det dejligt at se sine penge forsvinde i slowmotion,2026-04-13 19:54:00,edge_case,,,ambiguous
239,39,Er der nogen som helst der har prøvet at vinde på progressiv jackpot? Virker urealistisk,2026-04-13 19:56:00,normal,False,False,none
240,77,"din fucking newbie, lær at spille inden du åbner munden",2026-04-13 19:58:00,hate_speech,True,False,medium
241,16,Nogen der har prøvet den nye slot der kom i fredags? Den med vikingerne,2026-04-13 20:00:00,both,True,True,medium
242,73,"500 gratisspins på Jammin Jars, lad os se hvad det bliver til!",2026-04-13 20:02:00,normal,False,False,none
243,6,fik 847 kr i gevinst på roulette lige nu 🎉🎉,2026-04-13 20:04:00,normal,False,False,none
244,45,det er sgu da noget pis med de her odds,2026-04-13 20:06:00,hate_speech,True,False,low
245,69,fedt at du taber dine børns mad din elendige junkie,2026-04-13 20:08:00,hate_speech,True,False,medium
246,55,"for helvede da, endnu et tab på rouletten 😤",2026-04-13 20:10:00,hate_speech,True,False,low
247,48,Min kone tror jeg er på arbejde men jeg sidder og spiller slots 😂😂,2026-04-13 20:12:00,normal,False,False,none
248,9,"nå men så prøver vi lige en gang til, pengene er jo ikke væk de er bare et andet sted",2026-04-13 20:14:00,edge_case,,,ambiguous
249,65,"Ugh min internet droppede midt i en bonus runde, håber den er gemt 😬",2026-04-13 20:16:00,normal,False,False,none
250,44,"Fik 15 free spins uden indbetaling som velkomstbonus, fedt!",2026-04-13 20:18:00,normal,False,False,none
251,2,"Hva fanden mand, tredje gang i træk jeg taber på den her slotmaskine 😤",2026-04-13 20:20:00,hate_speech,True,False,low
252,54,Husk nu at sætte jeres session grænser folk! Gambling skal være sjovt 🙂,2026-04-13 20:22:00,both,True,True,medium
253,63,kan man stole på at RNG'en er ægte her eller er det ligesom de andre steder,2026-04-13 20:24:00,edge_case,,,ambiguous
254,14,hvad er jeres bedste casino hack? spørger til en præsentation jeg laver om gambling,2026-04-13 20:26:00,edge_case,,,ambiguous
255,56,okay men seriøst det her spil hader mig personligt,2026-04-13 20:28:00,edge_case,,,ambiguous
256,47,"bonus'en her er ret god synes jeg, 200 free spins var nice",2026-04-13 20:30:00,normal,False,False,none
257,59,din mor burde ha smidt dig ud med skraldet da du blev født din usle stykke lort,2026-04-13 20:32:00,hate_speech,True,False,high
258,20,"Tabte 200 men det er okay, det var underholdning pengene er værd",2026-04-13 20:34:00,both,True,True,medium
259,56,hvad foretrækker i: slots eller bordspil? jeg er klart slots-pige,2026-04-13 20:36:00,normal,False,False,none
260,23,"HAHAHA se eneren her tror han er god, kryb tilbage under din sten din patetiske idiot",2026-04-13 20:38:00,hate_speech,True,False,medium
261,67,"Spiller kun live casino nu, slots giver mig for meget angst for mit hjerte 😄",2026-04-13 20:40:00,normal,False,False,none
262,35,"bonuspengene er væk, mine egne penge er væk, hvad gør jeg nu. jeg er desperate",2026-04-13 20:42:00,gambling,False,True,high
263,79,Har nogen prøvet live dealer roulette her? Er dealerne søde?,2026-04-13 20:44:00,normal,False,False,none
264,69,"jeg ved hvor du bor din lille lort, pas på dig selv",2026-04-13 20:46:00,hate_speech,True,False,high
265,62,"Blackjack bordet er fuldt igen, hate det når det sker i weekenden",2026-04-13 20:48:00,normal,False,False,none
266,60,"Hejsa alle sammen! Første gang jeg er inde på denne her platform, håber det er hyggeligt 😊",2026-04-13 20:50:00,both,True,True,medium
267,56,"YESSS endelig! tilbage på det jeg startede med, det kalder jeg en sejr",2026-04-13 20:52:00,edge_case,,,ambiguous
268,76,dette er jo ren svindel!!! har tabt 6000 kr og ingen af mine spins rammer. sætter 1000 mere ind for at bevise det er rigged,2026-04-13 20:54:00,gambling,False,True,medium
269,35,min datter fylder 5 om en uge og jeg har ikke råd til at købe en gave. hvordan skete det her,2026-04-13 20:56:00,gambling,False,True,high
270,42,Er der nogen der ved om de har MobilePay til udbetaling?,2026-04-13 20:58:00,normal,False,False,none
271,32,"Hej alle sammen, første gang jeg er i chatten, plejer bare at spille alene 😊",2026-04-13 21:00:00,normal,False,False,none
272,12,har slet ikke råd til det her men sætter alligevel 1000 ind mere. det er mine penge og jeg bestemmer selv,2026-04-13 21:02:00,gambling,False,True,medium
273,36,nogen tips til hvilke slots der har høj RTP? vil gerne spille smartere,2026-04-13 21:04:00,normal,False,False,none
274,58,"min kæreste tror jeg er på arbejde lol. er 6000 i minus men jeg stopper ikke før jeg har fået dem hjem igen, har gjort det før",2026-04-13 21:06:00,gambling,False,True,medium
275,32,Er supporten hurtige her? Har ventet på svar i en time,2026-04-13 21:08:00,normal,False,False,none
276,60,Kan i ikke bare fikse den her fejl?? Det gi'r mig røven,2026-04-13 21:10:00,hate_speech,True,False,low
277,73,"dumme ko, prøv at lær reglerne inden du sidder og spilder vores tid ved bordet",2026-04-13 21:12:00,hate_speech,True,False,medium
278,79,"for pokker da, det var min sidste chance og den røg også",2026-04-13 21:14:00,hate_speech,True,False,low
279,49,skulle egentlig lave mad men sidder stadig her... maden kan vente,2026-04-13 21:16:00,gambling,False,True,low
280,44,venner tror jeg er holdt op med at spille. det er jeg ikke. har bare brug for at vinde det tab tilbage jeg lavede i julen,2026-04-13 21:18:00,gambling,False,True,medium
281,4,"Sidder og spiller med 50 øre indsats, budget er stramt denne her uge 😅",2026-04-13 21:20:00,normal,False,False,none
282,64,"har siddet og spillet Gates of Olympus i en time nu, sgu ikke gået så godt i dag lol",2026-04-13 21:22:00,normal,False,False,none
283,42,"jeg fortæller ikke min familie hvor meget jeg spiller, de ville ikke forstå det",2026-04-13 21:24:00,gambling,False,True,low
284,24,hvordan fanden kan jeg tabe 8 gange i træk?? det er rigget jeg sværger,2026-04-13 21:26:00,gambling,False,True,high
285,63,ER PÅ 8 TABS I TRÆK. HVORNÅR HOLDER DET OP. sætter 2000 mere ind og spiller mig ud af det her hul,2026-04-13 21:28:00,gambling,False,True,medium
286,28,ok sidst indskud for i aften. det siger jeg hver gang lol men denne gang mener jeg det,2026-04-13 21:30:00,gambling,False,True,medium
287,46,"tredje gang jeg indsætter i dag, men de andre gange spillede jeg forkert. nu gør jeg det rigtigt og vinder det hele hjem på én gang",2026-04-13 21:32:00,gambling,False,True,medium
288,34,"hej alle sammen, første gang jeg er her",2026-04-13 21:34:00,normal,False,False,none
289,44,"skriv en gang til og se hvad der sker, jeg er ikke til sjov",2026-04-13 21:36:00,hate_speech,True,False,high
290,36,"stik af fra bordet din taber, giv plads til nogen der faktisk kan finde ud af det",2026-04-13 21:38:00,hate_speech,True,False,medium
291,77,WOW 10x multiplier på Crazy Time lige nu i live lobbyen!!!,2026-04-13 21:40:00,normal,False,False,none
292,36,"Roulette er rent casino for mig, har aldrig vundet noget på det",2026-04-13 21:42:00,normal,False,False,none
293,72,"jeg finder dig nok en dag, det lover jeg dig. smil mens du kan",2026-04-13 21:44:00,hate_speech,True,False,high
294,2,Første gevinst på over 1000 kr nogensinde! Øl er på mig i aften (virtuelt altså haha),2026-04-13 21:46:00,both,True,True,medium
295,67,"øv dig lidt din amatør, eller bare stop fordi du åbenlyst er for dum til det her",2026-04-13 21:48:00,hate_speech,True,False,medium
296,25,Roulette er så addiktivt mand... bare en omgang til... og en til... 😅,2026-04-13 21:50:00,normal,False,False,none
297,11,"Mega fed session i dag, op med 800 kr så smutter jeg mens jeg er foran hehe",2026-04-13 21:52:00,both,True,True,medium
298,31,siddet her siden kl 7 i morges. er det kl 23 nu?? wtf,2026-04-13 21:54:00,gambling,False,True,high
299,53,god aften alle! håber det går bedre for jer end for mig haha,2026-04-13 21:56:00,normal,False,False,none
300,63,Hvilket slot har den bedste RTP her på sitet?,2026-04-13 21:58:00,normal,False,False,none
301,72,Sweet Bonanza... elsker og hader det spil på samme tid 😅,2026-04-13 22:00:00,normal,False,False,none
302,31,Nogen der ved om de har live blackjack med dansk dealer?,2026-04-13 22:02:00,normal,False,False,none
303,61,"min strategi virker bare ikke i dag, men det gør den i morgen. sætter lidt til side til i morgen og bruger resten nu",2026-04-13 22:04:00,gambling,False,True,medium
304,63,"spiller næsten hver aften nu, er blevet ret god til at læse spillene tror jeg",2026-04-13 22:06:00,gambling,False,True,low
305,58,"Lige ramt free spins 3 gange i træk, dagen er reddet 😄",2026-04-13 22:08:00,normal,False,False,none
306,3,haha hvem er den her fucking taber? nogen der kender ham?,2026-04-13 22:10:00,hate_speech,True,False,medium
307,12,"Support er faktisk ret hurtige her, fik svar inden for 5 min",2026-04-13 22:12:00,normal,False,False,none
308,38,okay jeg satte en grænse på 500 men den er nået... overvejer bare at sætte den lidt op,2026-04-13 22:14:00,gambling,False,True,low
309,29,"Hej alle sammen! Første gang jeg prøver dette casino, ser ret fedt ud",2026-04-13 22:16:00,normal,False,False,none
310,52,luder. simpelthen bare en billig luder der ikke kan spille,2026-04-13 22:18:00,hate_speech,True,False,high
311,32,du er et skvat menneske og din familie skammer sig over dig,2026-04-13 22:20:00,hate_speech,True,False,high
312,40,er der nogen der ved hvornår der kommer nye slots?,2026-04-13 22:22:00,normal,False,False,none
313,75,nogen der ved om de tilbyder cashback her? kan ikke finde det i bonusvilkårene,2026-04-13 22:24:00,normal,False,False,none
314,48,okay sidste chance. 500 kr tilbage. hvis det ryger så stopper jeg. for alvor denne gang,2026-04-13 22:26:00,gambling,False,True,medium
315,61,altså gevinsten er slet ikke til at hoste på men jeg er glad nok,2026-04-13 22:28:00,edge_case,,,ambiguous
316,71,okay min kortgrænse er nået. ved nogen om man kan bruge mobilepay eller overføre fra sin opsparing direkte? skal bare bruge 2000 mere så har jeg nok til at vinde det hele tilbage garanteret,2026-04-13 22:30:00,gambling,False,True,high
317,68,"konen tror jeg arbejder over, men jeg sidder her lol",2026-04-13 22:32:00,gambling,False,True,low
318,45,"Haha fik lige 50 kr tilbage på en bonus buy, det var sgu ikke pengene værd",2026-04-13 22:34:00,normal,False,False,none
319,55,"gg til alle vinder i dag, jeg er på minus men det vender nok 😅",2026-04-13 22:36:00,normal,False,False,none
320,71,din fucking idiot du anmelder mig for hvad??? hold kæft mand,2026-04-13 22:38:00,hate_speech,True,False,medium
321,43,hvor lang tid tager en udbetaling normalt herfra?,2026-04-13 22:40:00,normal,False,False,none
322,46,"seriøst din handicappede idiot, er det meningen du skal spille kort??",2026-04-13 22:42:00,hate_speech,True,False,medium
323,59,"Ugh, 3. gang i træk jeg rammer 0 på rouletten... universet hader mig",2026-04-13 22:44:00,both,True,True,medium
324,35,Nogen der har prøvet den nye slot med vikinger? Den ser syg ud,2026-04-13 22:46:00,normal,False,False,none
325,40,altså jeg synes faktisk det er hyggeligt at sidde her selvom det ikke går vildt,2026-04-13 22:48:00,edge_case,,,ambiguous
326,33,blackjack er klart det bedste spil her synes jeg,2026-04-13 22:50:00,normal,False,False,none
327,30,"gider ikke mere i aften, det er for åndssvagt",2026-04-13 22:52:00,hate_speech,True,False,low
328,16,"Hej, ved nogen om der er free spins i dag?",2026-04-13 22:54:00,both,True,True,medium
329,25,"support sagde mit problem ville blive løst inden 24 timer, det var for 6 dage siden, 10/10",2026-04-13 22:56:00,edge_case,,,ambiguous
330,41,"okay jeg er faktisk lidt ligeglad med at jeg tabte, det var en fed runde alligevel lol",2026-04-13 22:58:00,edge_case,,,ambiguous
331,16,"min kone tror jeg er på arbejde lol, men altså det er jo bare for sjov",2026-04-13 23:00:00,gambling,False,True,low
332,69,"gg alle sammen, smutter til aftensmad og prøver lykken igen senere",2026-04-13 23:02:00,both,True,True,medium
333,24,Er der nogen her der kan forklare mig hvordan scatter fungerer? Er lidt ny,2026-04-13 23:04:00,both,True,True,medium
334,25,"Haha tabt 50 kr på 2 min, classic",2026-04-13 23:06:00,normal,False,False,none
335,28,Tips til roulette? Spiller altid på sort men det virker ikke lol,2026-04-13 23:08:00,normal,False,False,none
336,62,hold din beskidte mund eller jeg sørger for at du fortryder det,2026-04-13 23:10:00,hate_speech,True,False,high
337,36,Hvad er det bedste slot spil lige nu? Er lidt træt af de samme gamle,2026-04-13 23:12:00,normal,False,False,none
338,76,håber du får kræft og dør langsomt din svin,2026-04-13 23:14:00,hate_speech,True,False,high
339,68,"seriøst hold din kæft og spil, ingen gider høre på dit lort",2026-04-13 23:16:00,hate_speech,True,False,medium
340,77,Hvad er jeres bedste tips til roulette? Spiller mest på rødt/sort men taber konsekvent 😅,2026-04-13 23:18:00,both,True,True,medium
341,37,"mega fedt at de har dansk kundeservice, slipper for at stave mig igennem på engelsk",2026-04-13 23:20:00,normal,False,False,none
342,13,"tabte lidt i dag men hyggelig aften alligevel, ses igen i weekenden folkens",2026-04-13 23:22:00,normal,False,False,none
343,25,Mega Moolah er åbenbart oppe på 15 millioner nu wtf,2026-04-13 23:24:00,normal,False,False,none
344,38,min kæreste er sur fordi jeg har siddet oppe til kl 3 igen men jeg kan ikke stoppe når jeg er tæt på,2026-04-13 23:26:00,gambling,False,True,low
345,30,"min kone tror jeg ser netflix, lol, anyway nogen der kender en god strategi til roulette?",2026-04-13 23:28:00,edge_case,,,ambiguous
346,47,NEJ NEJ NEJ kom nu... åh nej den missede igen,2026-04-13 23:30:00,edge_case,,,ambiguous
347,23,"Book of Dead er stadig den bedste slot nogensinde, fight me",2026-04-13 23:32:00,both,True,True,medium
348,39,nogen der har prøvet den nye slot de har lagt op?,2026-04-13 23:34:00,normal,False,False,none
349,2,Kan man stole på RTP tallene her eller er de bare noget de finder på?,2026-04-13 23:36:00,normal,False,False,none
350,69,"God session i dag, op 800 kr, tager det og stikker af 😂",2026-04-13 23:38:00,normal,False,False,none
351,17,"Fik min udbetaling på 2 dage, ret hurtigt faktisk 👍",2026-04-13 23:40:00,normal,False,False,none
352,36,"kæft en bondemåde at spille på, du er simpelthen for meget mand",2026-04-13 23:42:00,hate_speech,True,False,medium
353,6,"hahaha taberen her har mistet 500kr på 5 min, klassisk nørd der ikke fatter en skid om poker",2026-04-13 23:44:00,hate_speech,True,False,medium
354,7,Free spins er landet! Krydser fingre for noget fedt nu,2026-04-13 23:46:00,normal,False,False,none
355,71,prøvede at sætte en grænse på mit konto men fjernede den igen efter 10 min. spærretiden hjalp heller ikke,2026-04-13 23:48:00,gambling,False,True,high
356,38,"Lige hjemtaget 500 kr på blackjack, dagen er reddet 😂",2026-04-13 23:50:00,both,True,True,medium
357,17,"hvad fanden er det for noget, rig jeg lige er tæt på bonus og så ingenting",2026-04-13 23:52:00,hate_speech,True,False,low
358,63,sig det en gang til og jeg sværger jeg slår tænderne ud af munden på dig når jeg finder dig,2026-04-13 23:54:00,hate_speech,True,False,high
359,14,"lidt træt af at tabe ærlig talt, men sådan er det vel",2026-04-13 23:56:00,hate_speech,True,False,low
360,2,"folk som dig fortjener at miste ALT, familie, penge, hjem. håber du råder",2026-04-13 23:58:00,hate_speech,True,False,high
361,74,"Udbetaling gik igennem på under 2 timer, det er jeg imponeret over 👍",2026-04-14 00:00:00,normal,False,False,none
362,37,"hold din kæft din fede gris, ingen gider høre på dig",2026-04-14 00:02:00,hate_speech,True,False,high
363,61,"okay NU kører vi, følelsen er tilbage, det her bliver aftenen 🔥",2026-04-14 00:04:00,edge_case,,,ambiguous
364,62,"Starburst er bare et klassiker, kan ikke stoppe med at spille den lol",2026-04-14 00:06:00,normal,False,False,none
365,57,"nice at der ikke er noget loft på indsats, giver virkelig friheden til at spille ansvarligt",2026-04-14 00:08:00,edge_case,,,ambiguous
366,44,Hej med jer! Hvad kører i på i dag?,2026-04-14 00:10:00,both,True,True,medium
367,24,"Lige taget en pause og drukket kaffe, klar til anden runde 💪",2026-04-14 00:12:00,normal,False,False,none
368,7,"hold kæft hvor er du fucking dum mand, du burde ikke engang have lov til at spille",2026-04-14 00:14:00,hate_speech,True,False,medium
369,33,"har tabt ca 800 kr i dag men det plejer at vende sig, bare et spørgsmål om tålmodighed",2026-04-14 00:16:00,gambling,False,True,low
370,62,hold kæft det er frustrerende når kortene bare ikke vil,2026-04-14 00:18:00,hate_speech,True,False,low
371,15,"HAHAHAHA se engang den her klodrian miste sine penge igen, klassisk!!!",2026-04-14 00:20:00,hate_speech,True,False,medium
372,9,"hvad fanden sker der, har mistet alt hvad jeg satte ind i dag. sætter bare lidt mere ind og så stopper jeg når jeg har vundet det tilbage",2026-04-14 00:22:00,gambling,False,True,medium
373,52,har skjult det for min familie i 8 måneder. ingen ved hvor mange penge jeg har tabt. tror det er over 60.000,2026-04-14 00:24:00,gambling,False,True,high
374,63,har ringet syg på arbejde 3 gange denne måned fordi jeg ikke kunne stoppe med at spille om natten,2026-04-14 00:26:00,gambling,False,True,high
375,10,"jeg har tabt 15000 kr de sidste 3 dage, jeg ved ikke hvad jeg skal gøre, min kone må ikke finde ud af det",2026-04-14 00:28:00,gambling,False,True,high
376,74,håber din konto bliver hacket og du mister alt din lille flink fyr,2026-04-14 00:30:00,hate_speech,True,False,high
377,7,omg jeg troede jeg havde ramt jackpotten men det var bare 50 kr 😂,2026-04-14 00:32:00,normal,False,False,none
378,20,god morgen alle! håber i får en heldig dag ved bordene,2026-04-14 00:34:00,normal,False,False,none
379,20,"Argh, 3 gange i træk har bonden ødelagt min bonus runde, det er SÅ frustrerende",2026-04-14 00:36:00,normal,False,False,none
380,73,"argh kan ikke tro det, mistede hele min stack på et minut",2026-04-14 00:38:00,hate_speech,True,False,low
381,39,"Roulette er og bliver kongen, slots er for dem der vil have det gjort hurtigt",2026-04-14 00:40:00,normal,False,False,none
382,11,"bare rolig jeg har styr på det, jeg taber aldrig mere end jeg har råd til... de fleste gange",2026-04-14 00:42:00,edge_case,,,ambiguous
383,32,hej med dig Klaus! ser du stadig er her hver aften 😄,2026-04-14 00:44:00,normal,False,False,none
384,16,spillede i 2 timer og er nede med 200 lol... sådan er det jo,2026-04-14 00:46:00,normal,False,False,none
385,72,"Min kæreste tror jeg ser fodbold, men jeg sidder altså her haha",2026-04-14 00:48:00,normal,False,False,none
386,54,min bonus er slut og jeg har ikke vundet noget. sætter rigtige penge ind nu for at vinde det tilbage der er fair,2026-04-14 00:50:00,gambling,False,True,medium
387,78,så er det vist tid til at hente de tabte penge hjem på en anden slot 🤔,2026-04-14 00:52:00,edge_case,,,ambiguous
388,77,"jeg doxxer dig hvis du ikke lukker røven, prøv mig",2026-04-14 00:54:00,hate_speech,True,False,high
389,80,okay tabte min løn. ikke hele den men det meste. det er fint jeg har opsparing. den bruger jeg ikke. måske,2026-04-14 00:56:00,gambling,False,True,medium
390,29,hvem andre spiller for at slappe af? jeg synes det er mega hyggeligt og afslappende uanset om jeg taber,2026-04-14 00:58:00,edge_case,,,ambiguous
391,67,"Mega Moolah jackpot er over 5 millioner nu, det er fristende 👀",2026-04-14 01:00:00,normal,False,False,none
392,49,"hvem har designet det her spil, en blind mand??",2026-04-14 01:02:00,edge_case,,,ambiguous
393,58,"luder unge, håber du taber alt hvad du har",2026-04-14 01:04:00,hate_speech,True,False,medium
394,57,"Starburst er sgu stadig den bedste slot nogensinde, fight me",2026-04-14 01:06:00,both,True,True,medium
395,39,"har prøvet det samme slot 6 timer nu og den har ikke ramt en gang, den skylder mig",2026-04-14 01:08:00,edge_case,,,ambiguous
396,76,"Jeg sætter altid en grænse for mig selv, ellers ryger pengene alt for hurtigt",2026-04-14 01:10:00,both,True,True,medium
397,55,"din fucking mongo, kan du ikke læse reglerne eller er du for dum",2026-04-14 01:12:00,hate_speech,True,False,high
398,40,nogen der kender en god strategi til baccarat?,2026-04-14 01:14:00,normal,False,False,none
399,73,Lige landet en x187 multiplikator 😱😱😱 tror ikke mine øjne,2026-04-14 01:16:00,both,True,True,medium
400,80,"det er mærkeligt, jo mere jeg taber jo mere har jeg lyst til at fortsætte for at vinde det tilbage",2026-04-14 01:18:00,gambling,False,True,low
401,8,"Fik 3x wild i træk på Gonzo's Quest, troede ikke mine øjne 😂",2026-04-14 01:20:00,normal,False,False,none
402,79,"øv, der røg lønchecken lidt hurtigere end planlagt denne måned... nåja",2026-04-14 01:22:00,gambling,False,True,low
403,13,"sagde til mig selv max 500 kr i dag. har nu sat 3200 ind. men jeg er tæt på, kan bare mærke det",2026-04-14 01:24:00,gambling,False,True,medium
404,27,"jaja det var da en hyggelig aften, kun tabt hvad jeg havde sat af, 10/10",2026-04-14 01:26:00,edge_case,,,ambiguous
405,28,Nogen der ved om de har live casino med dansk dealer i aften?,2026-04-14 01:28:00,normal,False,False,none
406,34,nogen der ved om man kan låne penge via mobilepay og så betale tilbage når man vinder? spørger for en ven,2026-04-14 01:30:00,gambling,False,True,medium
407,11,hvad er jeres bedste strategi på blackjack? splitter i altid 8'ere?,2026-04-14 01:32:00,normal,False,False,none
408,21,JACKPOT!! nej ikke rigtig men jeg vandt 200 kr så det er noget 😂,2026-04-14 01:34:00,normal,False,False,none
409,31,"pragmatic play laver virkelig gode slots, lightning roulette er også sjov",2026-04-14 01:36:00,normal,False,False,none
410,23,"lige ramt bonusrunden på Starburst, fingre krydsede 🤞",2026-04-14 01:38:00,normal,False,False,none
411,71,er der nogen der ved hvornår de nye kampagner kommer? plejer det ikke at være om fredagen,2026-04-14 01:40:00,normal,False,False,none
412,10,har siddet her siden kl 14 og det er snart midnat... tid flyver når man hygger sig haha,2026-04-14 01:42:00,gambling,False,True,low
413,21,"Jamen helvede til, nu røg forbindelsen igen mens jeg var midt i en runde",2026-04-14 01:44:00,hate_speech,True,False,low
414,1,jamen selvfølgelig stopper bonussen præcis der... klassisk,2026-04-14 01:46:00,edge_case,,,ambiguous
415,53,"Prøvede poker for første gang, fik tæsk men lærte en del haha",2026-04-14 01:48:00,both,True,True,medium
416,58,"Lige smadret en bonus på Starburst, 200kr ind og 1400 ud haha",2026-04-14 01:50:00,normal,False,False,none
417,77,"support er virkelig hurtige her, ventede kun 45 minutter på svar, topklasse service altså",2026-04-14 01:52:00,edge_case,,,ambiguous
418,61,Sweet Bonanza er ren hjertemedicin når den starter bonusrunden 😍,2026-04-14 01:54:00,both,True,True,medium
419,38,"Sweet Bonanza er mit guilty pleasure, den er så farverig og sjov 🍭",2026-04-14 01:56:00,normal,False,False,none
420,5,HVORFOR GØR SLOTS DET HER??? jeg var SÅ TÆT PÅ jackpotten 4 gange i træk det er umuligt at det bare er tilfældigt de snyder mig med vilje. Indsætter igen og beviser det,2026-04-14 01:58:00,gambling,False,True,high
421,30,"ramte bonus runden på Big Bass Bonanza 4 gange i træk, vanvittigt!!",2026-04-14 02:00:00,normal,False,False,none
422,37,har sat 5000 ind i dag og er nede på 200 kr. nogen der ved om der er et trick til at vinde på roulette?,2026-04-14 02:02:00,gambling,False,True,medium
423,37,"Åhhh kom nu scatter, jeg har ventet i 40 spin nu 😩",2026-04-14 02:04:00,normal,False,False,none
424,59,Jeg prøver altid at spille for sjov lidt først inden jeg satser rigtige penge,2026-04-14 02:06:00,normal,False,False,none
425,10,HVAD FANDEN. mistet hele min løn på 2 timer. sætter bare 500 mere ind så vinder jeg dem tilbage det plejer at virke,2026-04-14 02:08:00,gambling,False,True,medium
426,30,"haha min kone tror jeg ser tv, men jeg sidder her og spiller 😅",2026-04-14 02:10:00,normal,False,False,none
427,34,LUUK DIG VÆCK FRA BORDENE DIN SPASTIKER INGEN VIL HA DIG HER,2026-04-14 02:12:00,hate_speech,True,False,high
428,76,"mega irriterende når free spins giver nul, sket tre gange i træk nu",2026-04-14 02:14:00,normal,False,False,none
429,26,hvornår har man egentlig spillet for meget? spørger for en ven 😅,2026-04-14 02:16:00,gambling,False,True,low
430,55,har lånt 1000 af min bror til mad men brugte dem her... han ved det ikke,2026-04-14 02:18:00,gambling,False,True,low
431,15,God aften alle! Hvad spiller i på en fredag aften? Jeg starter med lidt live poker,2026-04-14 02:20:00,both,True,True,medium
432,70,Nogen der har prøvet den nye slot de har lagt op? Ragnarok noget?,2026-04-14 02:22:00,normal,False,False,none
433,29,"din hjerne er ligeså lille som din pik, total spildplads",2026-04-14 02:24:00,hate_speech,True,False,high
434,20,Nogen der sidder oppe sent og spiller? 😴 kan ikke sove,2026-04-14 02:26:00,normal,False,False,none
435,35,"god morgen! tidlig session inden arbejde, forhåbentlig er lykken med mig",2026-04-14 02:28:00,normal,False,False,none
436,19,Tip til begyndere: start ALTID med demo versionen inden du spiller for rigtige penge,2026-04-14 02:30:00,normal,False,False,none
437,10,"prøv bare at skriv mere i chatten, jeg skal nok ødelægge dit liv",2026-04-14 02:32:00,hate_speech,True,False,high
438,8,"din idiot, selvfølgelig taber du når du spiller sådan her!!",2026-04-14 02:34:00,hate_speech,True,False,medium
439,22,nogen der kan låne mig 1000 kr? betaler tilbage i morgen når jeg har vundet det hjem,2026-04-14 02:36:00,gambling,False,True,high
440,40,"Ny her, er der forskel på RTP i turbomode eller bare mig?",2026-04-14 02:38:00,normal,False,False,none
441,77,Hvem vinder i aften? Spiller på Danmark naturligvis 🇩🇰,2026-04-14 02:40:00,both,True,True,medium
442,73,"Sidder og hygger med et glas vin og lidt slots, perfekt fredag aften",2026-04-14 02:42:00,normal,False,False,none
443,37,har prøvet 7 forskellige slots i dag og de giver alle sammen ingenting,2026-04-14 02:44:00,gambling,False,True,low
444,57,nogen der har prøvet den nye spillemaskine? den med aztec tema,2026-04-14 02:46:00,normal,False,False,none
445,16,Cashout tager lidt lang tid i dag eller er det bare mig?,2026-04-14 02:48:00,both,True,True,medium
446,60,hvad er jeres go-to strategi på blackjack? jeg bruger altid basic strategy kortet,2026-04-14 02:50:00,normal,False,False,none
447,39,"Husk nu at tage pauser folk, det er bare et spil 🙂",2026-04-14 02:52:00,normal,False,False,none
448,52,"lige hævet mine gevinster, tog kun en dag, det er jeg tilfreds med",2026-04-14 02:54:00,normal,False,False,none
449,35,"haha klassisk, ramte bonus på 20 kr spin og får 40 kr ud, føler mig som millionær 🤑",2026-04-14 02:56:00,edge_case,,,ambiguous
450,65,"I LIVE!!! ramte free spins og det gav ingenting, men selve følelsen mand 😭😭",2026-04-14 02:58:00,edge_case,,,ambiguous
451,70,Sweet Bonanza eller Starlight Princess? Hvad foretrækker folk?,2026-04-14 03:00:00,normal,False,False,none
452,64,okay systemet virker denne gang. rød rød sort rød. har regnet det ud. sætter 3000 på,2026-04-14 03:02:00,gambling,False,True,high
453,57,er der nogen der ved hvornår de har live casino åbent med dansk dealer?,2026-04-14 03:04:00,normal,False,False,none
454,11,"1500kr gevinst på roulette, nu er jeg glad igen haha",2026-04-14 03:06:00,normal,False,False,none
455,77,"okay men den der free spins runde var faktisk virkelig fed, gider ikke at den er slut",2026-04-14 03:08:00,edge_case,,,ambiguous
456,6,"Okay jeg stopper nu, er oppe med 200 kr og vil ikke miste det igen som sidst 😅",2026-04-14 03:10:00,normal,False,False,none
